ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemMetric_Vienna_ens,ZipperStemStartMetric_Vienna_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,ThreeprimeDistStopFeature,RPKMFeature,LocalizationMetric_RNAstructure_ens,StartToBPStemMetric_RNAstructure_ens,BPToEndStemMetric_RNAstructure_ens,StartProtectionMetric_RNAstructure_ens,EndProtectionMetric_RNAstructure_ens,BPProtectionMetric_RNAstructure_ens,LongestStemMetric_Vienna_mfe,NWJMetric_Vienna_mfe,MLDMetric_Vienna_mfe,LocalizationMetric_Vienna_mfe,StartToBPStemMetric_Vienna_mfe,BPToEndStemMetric_Vienna_mfe,StartProtectionMetric_Vienna_mfe,EndProtectionMetric_Vienna_mfe,BPProtectionMetric_Vienna_mfe,ZipperStemEndMetric_Vienna_mfe,LongestStemMetric_Vienna_ens,NWJMetric_Vienna_ens,MLDMetric_Vienna_ens,LocalizationMetric_RNAstructure_mfe,StartToBPStemMetric_RNAstructure_mfe,BPToEndStemMetric_RNAstructure_mfe,StartProtectionMetric_RNAstructure_mfe,EndProtectionMetric_RNAstructure_mfe,BPProtectionMetric_RNAstructure_mfe,ZipperStemStartMetric_RNAstructure_mfe,ZipperStemEndMetric_RNAstructure_mfe,LongestStemMetric_RNAstructure_mfe,NWJMetric_RNAstructure_mfe,MLDMetric_RNAstructure_mfe,LengthFeature,ZipperStemStartMetric_RNAstructure_ens,ZipperStemEndMetric_RNAstructure_ens,LongestStemMetric_RNAstructure_ens,MLDMetric_RNAstructure_ens
"('chrIX', 316771, 317171)",+,NM_001179368.1,29.93,4.509860006183766,2.322787800311565,0.5292857142857139,0.2755714285714287,0.0837142857142858,0,0.0,-13.144444444444442,-4.1000000000000005,0.0,3270.73095,29.531,3.0159349808715104,2.0249533563957662,0.4997142857142843,0.3745714285714293,0.0841428571428572,70,1,0.435,36.0,0,0,1.0,0.2857142857142857,0.0,0.0,29.595,1.279,0.2325,34.0,0,0,0.7142857142857143,0.5714285714285714,0.0,-11.8,0.0,95,1,0.2875,400,-12.82985074626865,-4.1000000000000005,24.832,0.2205
"('chrIV', 1450457, 1450846)",-,NM_001180808.1,22.424,11.512925464970229,11.512925464970229,0.7724285714285685,0.0187142857142857,0.5855714285714279,0,0.0,0.0,0.0,0.0,1042.137046,24.856,11.512925464970229,11.512925464970229,0.6945714285714212,0.0564285714285714,0.5979999999999984,60,0,0.3958868894601542,22.0,0,0,0.7142857142857143,0.0,0.7142857142857143,0.0,41.842,0.534,0.1578406169665809,24.0,0,0,0.7142857142857143,0.0,0.8571428571428571,0.0,0.0,57,0,0.4087403598971722,389,0.0,0.0,32.058,0.1699228791773779
"('chrXIII', 499878, 500151)",-,NM_001182616.1,24.241,11.512925464970229,11.512925464970229,0.3569999999999997,0.5074285714285737,0.5549999999999945,0,-38.5,-36.16354166666667,0.0,0.0,5659.519578,23.418,11.512925464970229,11.512925464970229,0.3954285714285727,0.5045714285714298,0.5524285714285659,83,0,0.5018315018315018,21.0,0,0,0.4285714285714285,0.7142857142857143,0.5714285714285714,0.0,35.989,0.318,0.3344322344322344,22.0,0,0,0.4285714285714285,0.7142857142857143,0.5714285714285714,-38.5,0.0,89,0,0.4065934065934066,273,-35.31973684210526,0.0,32.897,0.26190476190476186
"('chrVII', 439093, 439323)",+,NM_001180895.1,30.876,3.772261063052988,4.605170185988091,0.4087142857142868,0.0591428571428571,0.2968571428571416,0,-17.2,-18.836363636363657,-1.5142857142857142,0.0,3588.110721,30.053,4.135166556742356,4.199705077879927,0.4427142857142862,0.102857142857143,0.3177142857142851,68,2,0.3826086956521739,33.0,0,0,0.4285714285714285,0.0,0.1428571428571428,0.0,22.126,1.224,0.2917391304347826,32.0,0,0,0.4285714285714285,0.0,0.1428571428571428,0.0,0.0,73,1,0.3826086956521739,230,-18.666315789473707,-1.5333333333333332,20.811,0.2865217391304347
"('chrVII', 555830, 556307)",+,NM_001181163.1,30.296,11.512925464970229,3.540459448995663,0.4425714285714267,0.4042857142857113,0.3212857142857137,0,-19.8,-18.266999999999975,0.0,0.0,1561.299852,30.521,11.512925464970229,2.375155785828881,0.5211428571428541,0.4145714285714245,0.3455714285714271,130,2,0.4109014675052411,29.0,0,0,0.8571428571428571,0.2857142857142857,0.1428571428571428,0.0,37.897,1.447,0.2844863731656184,29.0,0,0,0.8571428571428571,0.2857142857142857,0.2857142857142857,-19.8,0.0,129,2,0.4109014675052411,477,-18.69629629629628,0.0,29.36,0.2408805031446541
"('chrII', 89132, 89440)",-,,25.128,3.575550768806933,11.512925464970229,0.7464285714285679,0.553000000000001,0.3921428571428581,0,-12.4,-12.874999999999996,0.0,,,27.473,5.521460917862246,11.512925464970229,0.7955714285714305,0.6485714285714235,0.3977142857142869,78,0,0.5032467532467533,11.0,0,0,0.7142857142857143,0.0,0.2857142857142857,0.0,23.493,0.432,0.3175324675324675,28.0,0,0,0.8571428571428571,0.7142857142857143,0.4285714285714285,-12.4,0.0,76,0,0.4253246753246753,308,-12.34302325581394,0.0,17.502,0.2597402597402597
"('chrXIII', 223380, 223781)",-,NM_001182384.1,7.543,0.0130852395486554,6.907755278982137,0.7892857142857116,0.0244285714285713,0.1560000000000002,0,-13.8,-15.24777777777776,-4.763829787234036,0.0,1620.284262,9.821,0.0294288106908121,6.214608098422191,0.6869999999999965,0.0307142857142856,0.117428571428572,111,3,0.399002493765586,3.0,-1,0,1.0,0.0,0.2857142857142857,-4.7,32.193,1.604,0.2807980049875311,3.0,-1,0,1.0,0.0,0.2857142857142857,-13.8,-4.7,111,3,0.399002493765586,401,-14.20299999999998,-4.76521739130434,30.892,0.2800498753117207
"('chrXIII', 225891, 226289)",+,NM_001182382.1,19.973,2.617295837833746,1.584745299843729,0.5568571428571395,0.7488571428571424,0.2889999999999981,0,-18.8,-22.141999999999985,-10.66701030927837,0.0,1897.099456,20.534,3.506557897319982,1.3664917338237108,0.5522857142857098,0.7860000000000013,0.3158571428571414,116,0,0.3567839195979899,21.0,0,0,0.5714285714285714,0.8571428571428571,0.4285714285714285,-10.7,30.139,0.526,0.2344221105527638,21.0,0,0,0.5714285714285714,0.8571428571428571,0.4285714285714285,-18.8,-10.7,121,1,0.3015075376884422,398,-22.320202020202018,-10.68500000000002,29.427,0.23567839195979898
"('chrXVI', 795029, 795394)",+,NM_001184229.1,35.968,11.512925464970229,2.430418464503931,0.1971428571428567,0.1928571428571416,0.5239999999999961,0,0.0,0.0,-6.954999999999988,0.0,2177.114293,28.371,11.512925464970229,1.2909841813155656,0.3084285714285706,0.2485714285714272,0.5031428571428553,109,2,0.3589041095890411,42.0,0,0,0.0,0.1428571428571428,0.5714285714285714,-6.9,23.512,1.625,0.2331506849315068,36.0,0,0,0.2857142857142857,0.0,0.5714285714285714,0.0,-6.9,65,2,0.3589041095890411,365,0.0,-7.163999999999988,20.642,0.2095890410958904
"('chrVII', 920664, 921119)",+,NM_001181343.1,29.243,6.907755278982137,11.512925464970229,0.3794285714285717,0.405714285714285,0.3424285714285725,0,0.0,-13.4,0.0,0.0,1644.555569,32.837,6.907755278982137,11.512925464970229,0.3520000000000003,0.5211428571428546,0.2759999999999994,115,0,0.2879120879120879,13.0,0,0,0.4285714285714285,0.0,0.7142857142857143,0.0,28.418,0.749,0.2116483516483517,13.0,0,0,0.4285714285714285,0.0,0.5714285714285714,0.0,0.0,110,0,0.3186813186813186,455,-12.1,0.0,23.238,0.2046153846153846
"('chrIV', 1359969, 1360404)",+,NM_001180758.1,24.113,2.525728644308256,3.963316299815697,0.6124285714285713,0.3277142857142853,0.4089999999999986,0,0.0,-14.110869565217389,-1.2000000000000002,0.0,1454.254765,23.472,3.772261063052988,3.4420193761824103,0.514142857142858,0.4124285714285721,0.3594285714285707,94,1,0.3471264367816092,11.0,0,0,0.7142857142857143,0.4285714285714285,0.5714285714285714,0.0,24.576,0.917,0.2089655172413793,25.0,0,0,0.4285714285714285,0.4285714285714285,0.2857142857142857,-10.2,0.0,93,0,0.3747126436781609,435,-14.195000000000007,-0.7157894736842104,21.46,0.18091954022988505
"('chrXII', 263205, 263594)",+,NM_001181948.1,30.043,11.512925464970229,5.809142990314028,0.2651428571428573,0.3451428571428562,0.5625714285714232,0,-38.5,-34.18730158730158,0.0,0.0,1017.180916,30.216,11.512925464970229,6.214608098422191,0.2485714285714277,0.2939999999999992,0.5629999999999944,118,1,0.4370179948586118,33.0,0,0,0.0,0.2857142857142857,0.5714285714285714,0.0,44.823,1.0,0.3133676092544987,26.0,0,0,0.4285714285714285,0.0,0.5714285714285714,-33.3,0.0,96,2,0.4190231362467866,389,-32.32432432432432,0.0,38.852,0.29254498714652954
"('chrIII', 177906, 178213)",-,NM_001178745.1,22.593,4.509860006183766,11.512925464970229,0.3722857142857142,0.101857142857143,0.3237142857142853,0,-18.8,-17.21999999999997,-4.300000000000007,0.0,1663.635926,23.598,4.961845129926823,11.512925464970229,0.3141428571428561,0.0897142857142859,0.4045714285714291,87,0,0.3257328990228013,34.0,0,0,0.0,0.0,0.2857142857142857,-4.3,22.514,0.294,0.2517915309446255,25.0,0,0,0.2857142857142857,0.0,0.7142857142857143,-16.8,-4.3,87,0,0.2703583061889251,307,-17.050537634408578,-4.3292929292929365,21.413,0.24299674267100985
"('chrIV', 307333, 307765)",-,NM_001180142.1,41.885,6.907755278982137,3.963316299815697,0.4362857142857126,0.4835714285714285,0.3441428571428546,0,0.0,0.0,-4.3,0.0,1491.904801,36.728,11.512925464970229,3.540459448995663,0.5035714285714262,0.4657142857142887,0.3758571428571406,127,4,0.3657407407407407,41.0,0,0,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.0,24.862,2.481,0.2372685185185185,17.0,0,0,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.0,-4.9,125,2,0.3472222222222222,432,-13.45,-4.4222222222222225,22.322,0.22847222222222224
"('chrXIV', 494524, 494973)",-,NM_001182907.1,31.38,4.422848629194137,11.512925464970229,0.2554285714285703,0.2239999999999997,0.8334285714285754,0,-17.4,-23.341000000000005,0.0,0.0,2213.373745,29.913,4.8283137373023015,11.512925464970229,0.242571428571427,0.2184285714285711,0.8345714285714326,101,0,0.3786191536748329,36.0,0,0,0.0,0.0,0.8571428571428571,0.0,23.222,1.225,0.2278396436525612,36.0,0,0,0.0,0.0,0.8571428571428571,-17.4,0.0,105,1,0.3786191536748329,449,-18.773000000000014,0.0,20.911,0.24342984409799553
"('chrVIII', 505247, 505516)",-,NM_001179334.1,45.264,11.512925464970229,6.907755278982137,0.1718571428571429,0.4328571428571449,0.9261428571428582,0,0.0,-15.3,-0.8166666666666669,0.0,1694.54741,40.692,11.512925464970229,6.907755278982137,0.4201428571428587,0.4689999999999992,0.8244285714285723,84,0,0.3531598513011152,48.0,0,0,0.0,0.4285714285714285,1.0,0.0,22.295,0.374,0.2464684014869888,33.0,0,0,0.7142857142857143,0.5714285714285714,1.0,0.0,0.0,50,0,0.3680297397769517,269,-13.758333333333335,-1.1666666666666667,21.477,0.22936802973977696
"('chrVII', 727038, 727357)",+,NM_001181247.3,26.671,11.512925464970229,5.809142990314028,0.1292857142857149,0.2050000000000007,0.1622857142857126,0,-12.0,-14.313265306122444,0.0,0.0,2058.831577,23.472,11.512925464970229,4.509860006183766,0.2037142857142847,0.1118571428571428,0.2008571428571405,89,0,0.3542319749216301,21.0,0,0,0.2857142857142857,0.0,0.1428571428571428,0.0,27.408,0.154,0.3197492163009404,23.0,0,0,0.1428571428571428,0.0,0.1428571428571428,-12.0,0.0,87,0,0.3542319749216301,319,-13.835051546391748,0.0,27.026,0.3003134796238245
"('chrX', 156789, 157249)",-,NM_001181569.1,18.097,1.8904754421672127,4.422848629194137,0.5107142857142878,0.2551428571428585,0.3964285714285724,0,-31.6,-28.572999999999976,0.0,0.0,791.6785834,18.116,1.9519282213808764,4.199705077879927,0.5012857142857154,0.2382857142857146,0.3971428571428576,129,3,0.3782608695652174,3.0,-1,0,0.8571428571428571,0.0,0.2857142857142857,0.0,27.317,1.801,0.2373913043478261,21.0,0,0,0.4285714285714285,0.0,0.4285714285714285,-31.6,0.0,120,2,0.4,460,-27.519191919191908,0.0,24.807,0.24260869565217388
"('chrII', 332875, 333386)",+,NM_001178396.1,16.624,11.512925464970229,11.512925464970229,0.9908571428571428,0.7131428571428473,0.1915714285714269,0,-11.5,-11.567741935483868,0.0,0.0,959.9579381,16.741,11.512925464970229,11.512925464970229,0.9931428571428572,0.7122857142857044,0.2077142857142839,150,2,0.2954990215264187,17.0,0,0,1.0,0.7142857142857143,0.1428571428571428,0.0,23.243,2.052,0.2307240704500978,17.0,0,0,1.0,0.7142857142857143,0.1428571428571428,-11.5,0.0,141,1,0.3111545988258317,511,-11.158208955223877,0.0,21.621,0.2170254403131115
"('chrXI', 109577, 109883)",+,NM_001179746.1,20.671,6.907755278982137,11.512925464970229,0.4478571428571458,0.4475714285714314,0.7074285714285634,0,-12.3,-12.299999999999978,0.0,0.0,1275.243022,21.15,11.512925464970229,11.512925464970229,0.3937142857142872,0.3918571428571443,0.7098571428571344,91,3,0.3398692810457516,21.0,0,0,0.4285714285714285,0.4285714285714285,0.7142857142857143,0.0,21.989,1.521,0.2607843137254901,21.0,0,0,0.4285714285714285,0.4285714285714285,0.7142857142857143,-12.3,0.0,91,1,0.3562091503267974,306,-12.285999999999976,0.0,20.929,0.25
"('chrXI', 432034, 432432)",+,NM_001179572.1,5.487,0.1672359193759138,2.396895772465287,0.681428571428569,0.2148571428571434,0.6608571428571368,0,0.0,-16.783333333333335,-4.076288659793813,0.0,1163.05865,8.902,0.4079682383262829,3.036554268074246,0.5767142857142824,0.432142857142857,0.5945714285714265,107,0,0.4296482412060301,4.0,-1,0,0.8571428571428571,0.0,0.7142857142857143,-4.0,36.749,0.172,0.3246231155778895,4.0,-1,0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.0,-4.0,104,0,0.3969849246231156,398,-12.614285714285716,-4.099999999999999,26.475,0.3286432160804021
"('chrV', 396810, 397281)",+,NM_001179007.3,33.057,4.710530701645918,5.298317366548036,0.4507142857142848,0.3089999999999999,0.1351428571428562,0,-16.3,-14.099999999999994,-3.5733333333333333,0.0,1712.66634,32.221,6.907755278982137,6.214608098422191,0.3974285714285711,0.3097142857142852,0.1344285714285703,138,0,0.2908704883227176,22.0,0,0,0.7142857142857143,0.0,0.1428571428571428,0.0,39.128,0.945,0.2178343949044586,27.0,0,0,0.5714285714285714,0.0,0.1428571428571428,-12.4,0.0,121,1,0.2484076433121019,471,-12.725373134328347,-3.533333333333333,26.928,0.23418259023354562
"('chrIV', 230019, 230320)",+,NM_001180189.1,18.645,1.2140231401794377,1.448169764837978,0.5551428571428534,0.3387142857142851,0.2592857142857139,0,-10.2,-9.90697674418606,-11.26021505376342,0.0,1893.781149,19.959,2.1892564076870427,1.4188175528254507,0.5478571428571392,0.4175714285714273,0.1942857142857143,49,0,0.4784053156146179,24.0,0,0,0.5714285714285714,0.0,0.0,-11.3,20.935,0.88,0.2561461794019934,24.0,0,0,0.5714285714285714,0.0,0.0,-10.2,-11.3,49,0,0.4784053156146179,301,-10.16847826086958,-11.22777777777776,18.605,0.2435215946843854
"('chrX', 91094, 91411)",+,NM_001181610.1,32.075,11.512925464970229,11.512925464970229,0.534714285714282,0.5894285714285699,0.1392857142857141,0,0.0,-15.26463414634146,-0.7,0.0,917.4999327,28.207,6.907755278982137,11.512925464970229,0.5191428571428536,0.6565714285714233,0.1125714285714285,95,1,0.3943217665615142,36.0,0,0,0.8571428571428571,0.0,0.2857142857142857,0.0,27.419,0.174,0.2921135646687697,22.0,0,0,0.5714285714285714,0.7142857142857143,0.1428571428571428,-15.1,0.0,88,0,0.3880126182965299,317,-15.042424242424227,0.0,18.43,0.2479495268138802
"('chrVIII', 126551, 127112)",+,NM_001179140.1,32.488,11.512925464970229,11.512925464970229,0.7161428571428469,0.8264285714285634,0.0544285714285713,0,0.0,0.0,0.0,0.0,1775.031199,32.95,11.512925464970229,11.512925464970229,0.7249999999999918,0.8912857142857107,0.0011428571428571,156,0,0.303030303030303,33.0,0,0,0.7142857142857143,0.7142857142857143,0.0,0.0,35.715,1.262,0.2035650623885918,33.0,0,0,0.7142857142857143,1.0,0.0,0.0,0.0,160,0,0.2994652406417112,561,0.0,0.0,33.251,0.19696969696969696
"('chrXIV', 62372, 62923)",-,NM_001183140.1,26.313,11.512925464970229,2.6882475738060303,0.4438571428571417,0.4074285714285715,0.470714285714286,0,0.0,0.0,-4.299999999999999,0.0,1436.280868,29.851,11.512925464970229,1.7544636844843582,0.2584285714285719,0.7582857142857141,0.4635714285714289,146,0,0.3393829401088929,20.0,0,0,0.5714285714285714,0.0,0.4285714285714285,0.0,30.433,1.613,0.1511796733212341,29.0,0,0,0.0,0.8571428571428571,0.4285714285714285,0.0,0.0,77,3,0.3647912885662432,551,0.0,-4.299999999999998,27.154,0.14900181488203268
"('chrXV', 505937, 506338)",+,NM_001183515.1,38.798,3.146555163288575,11.512925464970229,0.2268571428571412,0.1718571428571423,0.1415714285714284,0,0.0,-14.8,0.0,0.0,2629.917229,36.572,3.863232841258714,6.214608098422191,0.2554285714285704,0.1639999999999998,0.1509999999999998,106,1,0.456359102244389,53.0,0,0,0.0,0.1428571428571428,0.0,0.0,40.014,1.714,0.3102244389027431,53.0,0,0,0.0,0.1428571428571428,0.7142857142857143,0.0,0.0,114,3,0.4389027431421446,401,-14.35,0.0,39.379,0.30972568578553616
"('chrVII', 437941, 438397)",-,,27.614,11.512925464970229,5.298317366548036,0.5277142857142879,0.3995714285714291,0.0997142857142858,0,0.0,-13.357142857142858,-5.032098765432096,,,25.687,11.512925464970229,5.809142990314028,0.4725714285714312,0.1975714285714287,0.0745714285714286,83,0,0.3135964912280701,23.0,0,0,0.4285714285714285,0.0,0.0,-4.7,18.088,0.386,0.1513157894736842,23.0,0,0,0.4285714285714285,0.0,0.0,0.0,-4.7,84,0,0.300438596491228,456,-11.559999999999999,-5.171276595744682,16.263,0.14210526315789473
"('chrIX', 99095, 99385)",-,NM_001179481.1,28.842,4.3428059215206005,11.512925464970229,0.2645714285714264,0.1241428571428572,0.0385714285714285,0,-8.5,-9.265263157894738,-7.868749999999987,0.0,1183.854445,29.769,5.809142990314028,11.512925464970229,0.2474285714285687,0.0795714285714287,0.0424285714285714,77,1,0.3724137931034483,33.0,0,0,0.2857142857142857,0.1428571428571428,0.0,-7.9,31.13,0.96,0.323103448275862,30.0,0,0,0.1428571428571428,0.0,0.0,-8.5,-7.9,82,1,0.3620689655172414,290,-8.83452380952381,-7.869387755102028,21.728,0.303448275862069
"('chrXVI', 75985, 76223)",-,NM_001184312.1,22.958,11.512925464970229,1.14570389620196,0.4522857142857157,0.4361428571428594,0.3838571428571431,0,-14.2,-15.077551020408176,0.0,0.0,819.4475953,25.297,11.512925464970229,0.5996568374726063,0.4387142857142879,0.6157142857142822,0.4125714285714283,66,1,0.3781512605042016,28.0,0,-1,0.4285714285714285,0.7142857142857143,0.5714285714285714,0.0,19.157,0.99,0.2508403361344538,28.0,0,-1,0.4285714285714285,0.7142857142857143,0.5714285714285714,-14.2,0.0,65,1,0.3781512605042016,238,-13.966000000000019,0.0,16.869,0.23319327731092437
"('chrXV', 93843, 94290)",-,NM_001183374.1,6.875,0.5058380822549516,11.512925464970229,0.5962857142857122,0.0115714285714285,0.5541428571428537,0,0.0,0.0,0.0,0.0,2763.354078,6.959,0.444725822061467,11.512925464970229,0.6044285714285684,0.0221428571428571,0.5569999999999966,152,1,0.2863534675615212,5.0,-1,0,0.7142857142857143,0.0,0.5714285714285714,0.0,34.598,1.007,0.2196868008948546,5.0,-1,0,0.7142857142857143,0.0,0.5714285714285714,0.0,0.0,149,1,0.2863534675615212,447,0.0,0.0,32.916,0.22348993288590605
"('chrXII', 522669, 523028)",+,NM_001182072.1,22.787,2.7333680090865,11.512925464970229,0.4477142857142845,0.0607142857142857,0.2601428571428553,0,-22.1,-22.501010101010067,-5.200000000000003,0.0,956.8236145,23.789,3.123565645063876,11.512925464970229,0.448999999999998,0.1064285714285716,0.300714285714284,102,1,0.4289693593314763,23.0,0,0,0.5714285714285714,0.0,0.0,0.0,25.501,1.266,0.2512534818941504,25.0,0,0,0.4285714285714285,0.0,0.0,-22.1,0.0,88,1,0.4206128133704735,359,-22.088999999999963,-5.367123287671228,22.869,0.2395543175487465
"('chrXI', 283095, 283421)",+,NM_001179647.1,50.022,11.512925464970229,5.521460917862246,0.4197142857142868,0.1577142857142842,0.5565714285714233,0,0.0,-9.53888888888888,-4.355357142857147,0.0,1477.677106,49.011,11.512925464970229,11.512925464970229,0.4968571428571444,0.1505714285714273,0.5584285714285658,99,1,0.3742331288343558,48.0,0,0,0.7142857142857143,0.1428571428571428,0.5714285714285714,-4.3,38.118,0.662,0.2819018404907975,48.0,0,0,0.7142857142857143,0.1428571428571428,0.5714285714285714,0.0,-4.3,102,1,0.3742331288343558,326,-11.12399999999999,-4.3000000000000025,37.444,0.2773006134969326
"('chrIV', 117666, 118157)",+,NM_001180196.2,14.983,1.04412410338404,0.0855578883616465,0.6054285714285682,0.5607142857142865,0.3478571428571441,0,0.0,-24.84166666666668,-4.798863636363635,0.0,354.965719,18.25,2.8302178350764176,0.1346749033266016,0.5415714285714253,0.5142857142857171,0.4132857142857154,132,1,0.4276985743380855,26.0,0,-1,0.5714285714285714,0.7142857142857143,0.1428571428571428,-5.0,42.302,1.136,0.2808553971486761,10.0,0,-1,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.0,-5.0,132,1,0.395112016293279,491,-16.893749999999997,-4.932608695652174,24.188,0.2230142566191446
"('chrII', 592416, 592768)",-,NM_001178529.3,16.959,6.907755278982137,6.214608098422191,0.7831428571428567,0.2657142857142838,0.056,0,0.0,-18.93191489361701,0.0,0.0,785.0598836,17.097,6.907755278982137,6.907755278982137,0.7385714285714287,0.2405714285714266,0.0718571428571429,95,2,0.4119318181818182,17.0,0,0,0.8571428571428571,0.2857142857142857,0.0,0.0,18.781,2.125,0.3036931818181818,17.0,0,0,0.8571428571428571,0.2857142857142857,0.0,0.0,0.0,91,1,0.4119318181818182,352,-18.894230769230752,0.0,17.693,0.3028409090909091
"('chrII', 168424, 168808)",+,NM_001178267.1,15.019,3.2968373663379125,11.512925464970229,0.6332857142857137,0.3267142857142865,0.2412857142857143,0,0.0,-14.2,-1.3,0.0,1358.796388,16.196,4.509860006183766,11.512925464970229,0.5114285714285706,0.337428571428572,0.244142857142857,96,1,0.2630208333333333,18.0,0,0,0.1428571428571428,0.0,0.0,0.0,19.939,1.152,0.16484375,20.0,0,0,0.0,0.0,0.0,0.0,0.0,93,0,0.3177083333333333,384,-12.4,0.0,18.39,0.1515625
"('chrIV', 308427, 308792)",+,NM_001180141.1,35.557,6.907755278982137,6.907755278982137,0.156285714285714,0.2847142857142831,0.6121428571428559,0,0.0,-13.461538461538463,0.0,0.0,740.5209604,34.665,6.907755278982137,6.907755278982137,0.183857142857142,0.2721428571428543,0.7592857142857171,101,2,0.2958904109589041,39.0,0,0,0.0,0.2857142857142857,0.8571428571428571,0.0,17.314,0.783,0.1882191780821917,39.0,0,0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.0,104,2,0.2958904109589041,365,-14.65,0.0,13.967,0.18027397260273975
"('chrXII', 242321, 242680)",+,NM_001181935.1,21.513,11.512925464970229,11.512925464970229,0.6952857142857081,0.0792857142857143,0.441428571428572,0,0.0,-20.99677419354839,0.0,0.0,2057.228398,27.933,11.512925464970229,11.512925464970229,0.6411428571428529,0.1428571428571432,0.522571428571429,86,1,0.3955431754874652,21.0,0,0,1.0,0.0,0.0,0.0,21.921,0.908,0.2178272980501392,28.0,0,0,0.7142857142857143,0.0,0.4285714285714285,0.0,0.0,70,0,0.3286908077994429,359,-21.8,0.0,15.64,0.19582172701949863
"('chrXII', 931349, 931698)",-,NM_001182294.3,22.539,4.3428059215206005,4.3428059215206005,0.6854285714285652,0.0269999999999999,0.6615714285714283,0,-37.7,-36.512048192771054,0.0,0.0,709.6790712,22.74,5.809142990314028,5.521460917862246,0.6839999999999923,0.0192857142857142,0.6655714285714275,116,2,0.3896848137535816,23.0,0,0,0.7142857142857143,0.0,0.8571428571428571,0.0,35.573,1.655,0.2988538681948424,23.0,0,0,0.7142857142857143,0.0,0.8571428571428571,-37.7,0.0,116,2,0.3896848137535816,349,-37.081249999999955,0.0,36.016,0.30028653295128943
"('chrIX', 68715, 69149)",+,NM_001179496.1,26.472,5.115995809754082,6.907755278982137,0.5039999999999997,0.3062857142857136,0.5670000000000005,0,0.0,-9.6,0.0,0.0,1694.980387,28.023,6.907755278982137,6.907755278982137,0.5080000000000018,0.377285714285714,0.6058571428571408,115,1,0.3133640552995391,10.0,0,0,0.8571428571428571,0.4285714285714285,0.2857142857142857,0.0,23.183,0.881,0.1841013824884792,19.0,0,0,0.7142857142857143,0.4285714285714285,0.7142857142857143,0.0,0.0,76,1,0.315668202764977,434,-8.6,-0.05263157894736842,23.533,0.17004608294930873
"('chrVIII', 382306, 382747)",-,NM_001179271.1,61.497,11.512925464970229,11.512925464970229,0.4201428571428596,0.7944285714285706,0.2392857142857144,0,0.0,0.0,-6.7,0.0,1015.824578,62.14,11.512925464970229,11.512925464970229,0.4255714285714314,0.7938571428571428,0.1587142857142852,55,0,0.4036281179138322,66.0,0,0,0.4285714285714285,0.8571428571428571,0.5714285714285714,0.0,23.03,1.101,0.1668934240362811,66.0,0,0,0.4285714285714285,0.8571428571428571,0.5714285714285714,0.0,0.0,57,0,0.4308390022675737,441,0.0,0.0,21.11,0.1580498866213152
"('chrII', 60193, 60697)",-,NM_001178327.1,43.916,11.512925464970229,5.521460917862246,0.5934285714285716,0.6569999999999953,0.2771428571428574,0,0.0,-18.0,-5.4,0.0,1206.872765,35.539,6.907755278982137,4.268697949366879,0.6418571428571435,0.7409999999999985,0.1598571428571422,131,0,0.2757936507936508,28.0,0,0,0.8571428571428571,0.8571428571428571,0.0,0.0,20.285,1.012,0.2363095238095238,45.0,0,0,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,139,1,0.3472222222222222,504,0.0,-5.566666666666666,18.409,0.22797619047619047
"('chrIV', 579478, 580017)",+,NM_001180372.3,13.947,11.512925464970229,11.512925464970229,0.6675714285714253,0.4882857142857105,0.6212857142857136,0,0.0,0.0,0.0,0.0,1882.075687,15.441,11.512925464970229,11.512925464970229,0.6105714285714249,0.5845714285714249,0.5852857142857132,168,0,0.2244897959183673,18.0,0,0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.0,25.874,0.441,0.2133580705009276,6.0,0,0,1.0,0.0,0.8571428571428571,0.0,0.0,167,0,0.235621521335807,539,0.0,0.0,23.314,0.19517625231910946
"('chrXVI', 377995, 378389)",-,NM_001183904.1,17.376,0.9675840262617056,0.4019712188539085,0.4057142857142854,0.1378571428571428,0.2789999999999997,0,-23.5,-14.37802197802197,-5.299999999999998,0.0,719.3074876,13.218,0.390084006069862,0.1875351238468421,0.2248571428571434,0.140142857142857,0.3397142857142872,95,2,0.3959390862944162,7.0,0,-1,0.5714285714285714,0.0,0.1428571428571428,-5.4,24.478,2.09,0.2296954314720812,19.0,0,0,0.5714285714285714,0.7142857142857143,0.0,-18.4,0.0,104,1,0.3248730964467005,394,-14.141836734693872,-5.399999999999993,20.669,0.23705583756345178
