ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemMetric_Vienna_ens,ZipperStemStartMetric_Vienna_mfe,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LocalizationMetric_RNAstructure_ens,StartToBPStemMetric_RNAstructure_ens,BPToEndStemMetric_RNAstructure_ens,StartProtectionMetric_RNAstructure_ens,EndProtectionMetric_RNAstructure_ens,BPProtectionMetric_RNAstructure_ens,LongestStemMetric_Vienna_mfe,NWJMetric_Vienna_mfe,MLDMetric_Vienna_mfe,LocalizationMetric_Vienna_mfe,StartToBPStemMetric_Vienna_mfe,BPToEndStemMetric_Vienna_mfe,StartProtectionMetric_Vienna_mfe,EndProtectionMetric_Vienna_mfe,BPProtectionMetric_Vienna_mfe,ZipperStemEndMetric_Vienna_mfe,LongestStemMetric_Vienna_ens,NWJMetric_Vienna_ens,MLDMetric_Vienna_ens,ZipperStemStartMetric_RNAstructure_ens,ZipperStemEndMetric_RNAstructure_ens,LongestStemMetric_RNAstructure_ens,MLDMetric_RNAstructure_ens,LengthFeature,LocalizationMetric_RNAstructure_mfe,ZipperStemStartMetric_RNAstructure_mfe,ZipperStemEndMetric_RNAstructure_mfe,LongestStemMetric_RNAstructure_mfe,MLDMetric_RNAstructure_mfe
"('chrXII', 522669, 523028)",+,NM_001182072.1,33.853,11.512925464970229,11.512925464970229,0.5355714285714251,0.0521428571428571,0.3207142857142851,0,0.0,-14.519565217391312,-4.6,33.912,11.512925464970229,11.512925464970229,0.5095714285714258,0.107,0.3252857142857135,95,1,0.4178272980501393,35.0,0,0,0.5714285714285714,0.0,0.0,0.0,29.821,0.613,0.2977715877437326,-14.51451612903227,-4.6,25.218,0.28718662952646234,359,35.0,0.0,0.0,99,0.4178272980501393
"('chrXI', 283095, 283421)",+,NM_001179647.1,39.86,11.512925464970229,11.512925464970229,0.0827142857142859,0.1135714285714284,0.7262857142857065,0,-16.2,-14.684375000000014,-0.3,37.883,11.512925464970229,11.512925464970229,0.0587142857142856,0.1495714285714285,0.7164285714285662,92,1,0.3987730061349693,42.0,0,0,0.0,0.0,0.7142857142857143,0.0,26.102,0.685,0.2819018404907975,-14.479166666666677,-0.3,23.385,0.22668711656441717,326,42.0,-16.2,0.0,90,0.3865030674846625
"('chrIV', 117666, 118157)",+,NM_001180196.2,53.379,11.512925464970229,11.512925464970229,0.102,0.4767142857142877,0.9432857142857136,0,0.0,0.0,0.0,52.508,11.512925464970229,6.907755278982137,0.0558571428571428,0.5461428571428557,0.9551428571428566,145,4,0.3340122199592668,56.0,0,0,0.1428571428571428,0.4285714285714285,1.0,0.0,24.776,2.207,0.2456211812627291,0.0,-5.1,20.218,0.24745417515274942,491,56.0,0.0,0.0,138,0.3319755600814664
"('chrII', 592416, 592768)",-,NM_001178529.3,27.505,11.512925464970229,3.963316299815697,0.7277142857142828,0.3317142857142867,0.6032857142857123,0,0.0,-12.7,0.0,32.903,11.512925464970229,4.605170185988091,0.7049999999999949,0.4648571428571447,0.6179999999999981,91,1,0.3494318181818182,17.0,0,0,0.8571428571428571,0.0,0.5714285714285714,0.0,18.121,0.5,0.18125,0.0,0.0,16.559,0.16960227272727277,352,57.0,0.0,0.0,59,0.4090909090909091
"('chrII', 168424, 168808)",+,NM_001178267.1,35.2,11.512925464970229,11.512925464970229,0.7938571428571435,0.764285714285713,0.3752857142857148,0,0.0,-7.210416666666667,-4.141666666666669,33.169,11.512925464970229,11.512925464970229,0.8184285714285742,0.8981428571428585,0.3737142857142869,61,0,0.3541666666666667,30.0,0,0,0.8571428571428571,1.0,0.4285714285714285,0.0,23.531,0.582,0.1898437499999999,-7.461428571428571,-4.199999999999999,16.847,0.16015625,384,26.0,0.0,0.0,48,0.2786458333333333
"('chrIV', 308427, 308792)",+,NM_001180141.1,39.286,11.512925464970229,3.324236340526028,0.0151428571428571,0.4819999999999975,0.2618571428571432,0,0.0,-8.2,-4.1,35.08,11.512925464970229,3.170085660698769,0.0265714285714285,0.4555714285714252,0.3964285714285708,66,0,0.2876712328767123,50.0,0,0,0.0,0.5714285714285714,0.0,0.0,17.453,0.429,0.1175342465753424,0.0,-4.1,17.396,0.11643835616438354,365,41.0,0.0,0.0,63,0.3178082191780822
"('chrXII', 242321, 242680)",+,NM_001181935.1,3.493,0.0202027073175194,0.0932123817221787,0.8995714285714329,0.1294285714285717,0.6595714285714297,0,-12.8,-12.79999999999998,-1.1000000000000003,3.116,0.027371196796132,0.1427163022015952,0.930714285714288,0.1925714285714271,0.5621428571428586,101,2,0.3203342618384401,4.0,-1,-1,0.8571428571428571,0.0,0.8571428571428571,0.0,17.58,1.685,0.1626740947075208,-12.79999999999999,-1.1000000000000008,17.098,0.1532033426183844,359,2.0,-12.8,-1.1,97,0.309192200557103
"('chrXII', 931349, 931698)",-,NM_001182294.3,20.109,1.8140050781753747,3.1941832122778293,0.4222857142857139,0.238999999999999,0.7418571428571396,0,0.0,-26.46,-3.871428571428571,18.573,1.760260802168684,3.575550768806933,0.4744285714285705,0.3012857142857136,0.7664285714285672,85,1,0.329512893982808,18.0,0,0,0.8571428571428571,0.0,1.0,0.0,25.931,0.611,0.2352435530085959,0.0,-3.7,21.933,0.23094555873925499,349,25.0,0.0,0.0,73,0.3610315186246418
"('chrIX', 68715, 69149)",+,NM_001179496.1,37.073,11.512925464970229,11.512925464970229,0.6581428571428564,0.4319999999999991,0.2414285714285686,0,0.0,0.0,0.0,43.979,11.512925464970229,11.512925464970229,0.6072857142857118,0.7255714285714261,0.2437142857142827,88,0,0.3663594470046083,31.0,0,0,1.0,0.0,0.4285714285714285,0.0,28.373,0.289,0.1794930875576036,0.0,0.0,24.27,0.14308755760368666,434,45.0,0.0,0.0,65,0.3824884792626728
"('chrVIII', 382306, 382747)",-,NM_001179271.1,29.335,11.512925464970229,4.8283137373023015,0.5567142857142844,0.217571428571428,0.3579999999999981,0,0.0,-2.9,-1.97,43.251,11.512925464970229,5.521460917862246,0.1448571428571428,0.2862857142857122,0.2919999999999976,126,0,0.2879818594104308,40.0,0,0,0.0,0.2857142857142857,0.2857142857142857,0.0,25.286,0.263,0.1848072562358276,-2.9,-2.0,25.256,0.16916099773242635,441,51.0,0.0,0.0,129,0.2993197278911564
"('chrII', 60193, 60697)",-,NM_001178327.1,29.224,2.6882475738060303,11.512925464970229,0.2868571428571427,0.1177142857142856,0.8288571428571441,0,0.0,0.0,0.0,27.174,2.09557092360972,11.512925464970229,0.2551428571428569,0.1902857142857149,0.8227142857142862,113,0,0.2698412698412698,28.0,0,0,0.0,0.0,0.8571428571428571,0.0,21.143,0.478,0.1593253968253968,0.0,0.0,18.158,0.18134920634920637,504,21.0,0.0,0.0,113,0.2837301587301587
"('chrIV', 579478, 580017)",+,NM_001180372.3,25.676,11.512925464970229,11.512925464970229,0.538571428571427,0.6118571428571407,0.7927142857142856,0,0.0,0.0,0.0,25.193,11.512925464970229,11.512925464970229,0.5678571428571405,0.6178571428571401,0.7841428571428556,131,0,0.3024118738404452,26.0,0,0,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.0,30.228,0.775,0.1781076066790352,0.0,0.0,26.347,0.14712430426716142,539,26.0,0.0,0.0,136,0.2987012987012987
"('chrXVI', 377995, 378389)",-,NM_001183904.1,28.365,11.512925464970229,4.017383521085972,0.0734285714285714,0.5794285714285685,0.4854285714285717,0,0.0,0.0,-2.6,36.72,11.512925464970229,3.540459448995663,0.2141428571428569,0.5631428571428563,0.6652857142857116,84,1,0.3020304568527919,24.0,0,0,0.0,0.7142857142857143,0.5714285714285714,0.0,32.274,0.788,0.1977157360406091,-11.300000000000002,-2.6,27.887,0.2408629441624366,394,56.0,0.0,0.0,93,0.4086294416243655
"('chrV', 306325, 306791)",+,NM_001178965.3,48.064,11.512925464970229,5.809142990314028,0.3189999999999988,0.6757142857142818,0.5015714285714287,0,0.0,0.0,-4.1,47.574,11.512925464970229,11.512925464970229,0.347285714285714,0.7202857142857115,0.4219999999999979,137,2,0.3476394849785407,39.0,0,0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,22.329,1.934,0.2351931330472103,0.0,-3.4333333333333336,19.406,0.2128755364806867,466,49.0,0.0,0.0,130,0.3218884120171674
"('chrXI', 618374, 618742)",-,NM_001179884.3,21.804,11.512925464970229,11.512925464970229,0.7138571428571397,0.2484285714285712,0.449428571428572,0,0.0,0.0,-6.212643678160917,18.552,11.512925464970229,5.809142990314028,0.7899999999999964,0.4011428571428553,0.4248571428571436,118,2,0.3342391304347826,50.0,0,0,0.8571428571428571,0.0,0.4285714285714285,0.0,27.945,0.939,0.2271739130434782,0.0,-6.044444444444439,20.609,0.1826086956521739,368,9.0,0.0,-5.7,110,0.3559782608695652
"('chrXII', 898157, 898645)",+,,29.295,5.521460917862246,11.512925464970229,0.1707142857142842,0.2545714285714279,0.433142857142862,0,0.0,-3.633333333333333,0.0,23.999,11.512925464970229,11.512925464970229,0.1581428571428553,0.0752857142857143,0.2044285714285693,117,3,0.2622950819672131,22.0,0,0,0.1428571428571428,0.0,0.1428571428571428,0.0,25.159,1.308,0.1971311475409836,-2.2,0.0,19.378,0.20655737704918034,488,22.0,0.0,0.0,109,0.3483606557377049
"('chrII', 606280, 606668)",+,NM_001178539.1,52.036,11.512925464970229,11.512925464970229,0.9525714285714312,0.8231428571428594,0.3289999999999988,0,0.0,0.0,0.0,50.807,11.512925464970229,11.512925464970229,0.9537142857142876,0.8220000000000017,0.3465714285714282,103,0,0.2731958762886597,56.0,0,0,1.0,0.8571428571428571,0.4285714285714285,0.0,20.693,0.445,0.1492268041237113,0.0,0.0,19.793,0.17963917525773193,388,56.0,0.0,0.0,103,0.2731958762886597
"('chrXIV', 443826, 444171)",-,NM_001182934.3,27.984,11.512925464970229,11.512925464970229,0.1774285714285717,0.4587142857142871,0.5412857142857105,0,0.0,0.0,0.0,29.275,11.512925464970229,11.512925464970229,0.0468571428571428,0.5554285714285682,0.485285714285714,98,1,0.3246376811594202,29.0,0,0,0.0,0.7142857142857143,0.5714285714285714,0.0,23.752,0.64,0.2301449275362318,0.0,0.0,22.712,0.2257971014492754,345,29.0,0.0,0.0,90,0.3217391304347826
"('chrV', 423590, 423951)",+,,31.085,11.512925464970229,0.2523149286144895,0.3304285714285713,0.6975714285714232,0.8272857142857069,0,-19.4,-13.791666666666652,0.0,30.416,11.512925464970229,0.1301086853470204,0.166714285714286,0.6427142857142797,0.8542857142857078,82,1,0.3988919667590028,24.0,0,-1,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.0,31.387,1.037,0.2448753462603878,-9.682278481012645,0.0,28.715,0.2368421052631579,361,35.0,0.0,0.0,92,0.3656509695290859
"('chrXV', 92440, 92830)",-,NM_001183375.1,19.656,11.512925464970229,0.6292338548162925,0.5855714285714226,0.3650000000000003,0.5218571428571392,0,0.0,0.0,-1.0571428571428574,15.286,6.907755278982137,0.4094731295057031,0.5717142857142796,0.2917142857142856,0.4539999999999993,55,1,0.3692307692307692,9.0,0,-1,0.5714285714285714,0.0,0.2857142857142857,0.0,23.659,0.864,0.141025641025641,0.0,-1.0777777777777782,19.884,0.1405128205128205,390,15.0,0.0,0.0,48,0.3641025641025641
"('chrXVI', 406646, 407067)",+,NM_001183893.1,47.568,11.512925464970229,11.512925464970229,0.118,0.17742857142857,0.8004285714285732,0,0.0,0.0,-3.729166666666666,43.367,11.512925464970229,11.512925464970229,0.1658571428571429,0.2134285714285699,0.7951428571428591,129,2,0.3254156769596199,62.0,0,0,0.0,0.1428571428571428,0.8571428571428571,0.0,25.671,1.026,0.178147268408551,0.0,-4.307999999999999,23.861,0.1655581947743468,421,53.0,0.0,0.0,124,0.2636579572446555
"('chrXV', 778859, 779386)",-,NM_001183653.3,31.086,5.809142990314028,4.199705077879927,0.4701428571428554,0.5088571428571425,0.7735714285714266,0,0.0,-9.7,-3.6685714285714255,28.124,6.214608098422191,4.268697949366879,0.4011428571428561,0.5568571428571429,0.7777142857142832,81,1,0.3738140417457306,61.0,0,0,0.0,1.0,0.8571428571428571,0.0,30.426,1.25,0.1806451612903225,0.0,-3.7538461538461543,25.747,0.15294117647058825,527,24.0,0.0,-5.6,117,0.3036053130929791
"('chrV', 362732, 363092)",+,,32.588,11.512925464970229,11.512925464970229,0.2537142857142844,0.8148571428571444,0.3850000000000019,0,0.0,0.0,0.0,33.662,11.512925464970229,11.512925464970229,0.1295714285714287,0.8175714285714304,0.380285714285716,85,1,0.4111111111111111,35.0,0,0,0.0,0.8571428571428571,0.4285714285714285,0.0,25.466,0.875,0.1952777777777777,0.0,0.0,22.348,0.19583333333333333,360,33.0,0.0,0.0,81,0.3888888888888889
"('chrIV', 217602, 218007)",+,NM_001180251.2,27.666,11.512925464970229,5.809142990314028,0.4775714285714275,0.2930000000000001,0.9694285714285727,0,0.0,0.0,-3.799999999999999,24.256,11.512925464970229,6.214608098422191,0.4005714285714308,0.4659999999999986,0.9672857142857156,91,3,0.3950617283950617,38.0,0,0,0.5714285714285714,0.0,1.0,0.0,22.996,1.072,0.1629629629629629,0.0,-3.900000000000002,18.512,0.14469135802469138,405,38.0,0.0,0.0,86,0.328395061728395
"('chrXIV', 331325, 331837)",+,NM_001183000.1,20.469,11.512925464970229,3.123565645063876,0.4059999999999991,0.101428571428571,0.4407142857142882,0,0.0,0.0,-6.100000000000006,18.935,11.512925464970229,3.540459448995663,0.4527142857142839,0.0928571428571426,0.44314285714286,150,0,0.30078125,16.0,0,0,0.5714285714285714,0.1428571428571428,0.4285714285714285,-6.1,35.0,0.542,0.2009765625,0.0,-6.100000000000007,25.891,0.2078125,512,16.0,0.0,-6.1,141,0.279296875
"('chrVII', 534473, 534785)",-,,23.716,11.512925464970229,2.071473372030659,0.3338571428571439,0.307571428571429,0.7864285714285684,0,0.0,0.0,-5.040000000000001,17.712,11.512925464970229,1.2517634681622845,0.4601428571428598,0.3432857142857149,0.7535714285714257,94,0,0.3333333333333333,6.0,0,0,0.5714285714285714,0.0,0.8571428571428571,0.0,29.937,0.505,0.2336538461538461,0.0,-5.956,25.798,0.19551282051282054,312,5.0,0.0,-6.2,45,0.4198717948717949
"('chrII', 414753, 415259)",-,NM_001180057.1,30.73,6.907755278982137,11.512925464970229,0.1272857142857146,0.0448571428571428,0.6655714285714232,0,0.0,-24.8,0.0,29.103,6.214608098422191,11.512925464970229,0.1461428571428572,0.0355714285714285,0.6717142857142794,145,0,0.3774703557312253,15.0,0,0,0.0,0.0,0.5714285714285714,0.0,25.034,1.845,0.2205533596837944,-27.26666666666667,0.0,21.676,0.21877470355731227,506,34.0,0.0,0.0,126,0.3458498023715415
"('chrXI', 158615, 158966)",+,NM_001179722.1,21.98,0.991553216374702,1.1973282616072674,0.3420000000000015,0.1259999999999998,0.4169999999999981,0,0.0,-6.887499999999999,-2.5642857142857145,19.737,0.9288695140810151,1.0642108619507773,0.4084285714285727,0.1794285714285719,0.4625714285714252,85,0,0.4843304843304843,7.0,-1,-1,0.1428571428571428,0.5714285714285714,0.5714285714285714,-2.5,25.848,1.09,0.2424501424501424,-7.699999999999999,-2.5800000000000005,22.686,0.2056980056980057,351,7.0,0.0,-2.5,85,0.4843304843304843
"('chrXI', 551680, 552002)",+,NM_001179847.3,15.498,1.0498221244986778,11.512925464970229,0.3502857142857131,0.4131428571428591,0.3000000000000002,0,0.0,0.0,0.0,21.632,2.6736487743848776,11.512925464970229,0.4121428571428591,0.5541428571428567,0.0944285714285714,77,2,0.3944099378881988,5.0,-1,0,0.2857142857142857,0.0,0.5714285714285714,0.0,17.43,1.208,0.2170807453416149,0.0,0.0,15.626,0.20993788819875775,322,23.0,0.0,0.0,77,0.4037267080745341
"('chrVII', 787786, 788178)",-,,41.77,11.512925464970229,11.512925464970229,0.3414285714285726,0.4448571428571404,0.6617142857142823,0,0.0,0.0,-5.751851851851852,42.331,11.512925464970229,11.512925464970229,0.321571428571428,0.5989999999999981,0.5978571428571413,71,2,0.2295918367346938,38.0,0,0,0.4285714285714285,0.8571428571428571,0.7142857142857143,0.0,18.372,1.008,0.1387755102040816,0.0,-5.8666666666666645,16.435,0.1173469387755102,392,47.0,0.0,0.0,57,0.2295918367346938
"('chrXII', 819330, 819777)",+,NM_001182233.1,30.49,11.512925464970229,5.115995809754082,0.3732857142857149,0.5185714285714278,0.3995714285714267,0,0.0,-15.835483870967751,-2.1,26.845,11.512925464970229,2.9759296462578115,0.4674285714285717,0.5329999999999974,0.4312857142857116,104,1,0.348993288590604,37.0,0,0,0.4285714285714285,0.5714285714285714,0.2857142857142857,0.0,26.464,0.983,0.1988814317673378,-15.648484848484841,-1.6,20.641,0.19843400447427295,447,44.0,0.0,0.0,100,0.3534675615212528
"('chrXV', 900767, 901193)",-,,19.953,11.512925464970229,6.214608098422191,0.1902857142857133,0.0195714285714285,0.6904285714285708,0,0.0,-5.0,-5.5,20.166,11.512925464970229,11.512925464970229,0.1977142857142845,0.0347142857142856,0.6212857142857147,125,2,0.3755868544600939,13.0,0,0,0.4285714285714285,0.0,0.8571428571428571,0.0,26.112,0.949,0.1685446009389671,-4.2,0.0,17.268,0.17934272300469484,426,13.0,0.0,0.0,124,0.3661971830985915
"('chrXIII', 551951, 552495)",+,NM_001182645.1,21.568,5.521460917862246,11.512925464970229,0.3475714285714265,0.4995714285714273,0.6015714285714291,0,0.0,0.0,0.0,23.965,5.521460917862246,11.512925464970229,0.4111428571428553,0.5342857142857129,0.6220000000000002,146,2,0.1709558823529411,20.0,0,0,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.0,24.276,1.65,0.1369485294117647,0.0,0.0,23.25,0.14485294117647057,544,27.0,0.0,0.0,104,0.3345588235294117
"('chrXII', 795912, 796335)",-,,27.03,11.512925464970229,6.214608098422191,0.3761428571428582,0.5035714285714297,0.7062857142857146,0,0.0,0.0,0.0,24.613,6.907755278982137,4.961845129926823,0.3741428571428584,0.5394285714285705,0.8390000000000003,122,1,0.2789598108747045,19.0,0,0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.0,35.561,0.591,0.1865248226950354,0.0,0.0,36.882,0.1756501182033097,423,14.0,0.0,0.0,126,0.3333333333333333
"('chrXII', 1028868, 1029252)",+,NM_001182336.1,9.927,5.521460917862246,0.0070246149369644,0.5017142857142856,0.1127142857142856,0.1664285714285699,0,0.0,0.0,-6.173999999999993,10.987,4.961845129926823,0.009040744652149,0.4648571428571432,0.1238571428571426,0.209857142857141,89,0,0.2604166666666667,7.0,0,-1,0.4285714285714285,0.1428571428571428,0.1428571428571428,-5.9,17.638,0.592,0.1614583333333333,0.0,-6.239795918367339,14.205,0.15,384,9.0,0.0,-5.9,80,0.3333333333333333
"('chrIV', 1401800, 1402184)",+,NM_001180779.1,19.801,5.809142990314028,11.512925464970229,0.0794285714285714,0.0877142857142858,0.0812857142857144,0,0.0,0.0,0.0,19.718,6.214608098422191,11.512925464970229,0.1482857142857142,0.0995714285714288,0.1948571428571417,95,1,0.3489583333333333,19.0,0,0,0.0,0.0,0.0,0.0,17.886,0.754,0.1958333333333333,0.0,0.0,16.727,0.2015625,384,26.0,0.0,0.0,113,0.2864583333333333
"('chrXIII', 550801, 551203)",-,NM_001182644.1,8.281,11.512925464970229,11.512925464970229,0.804285714285713,0.0475714285714285,0.6967142857142781,0,0.0,0.0,0.0,9.432,11.512925464970229,11.512925464970229,0.7185714285714235,0.1100000000000003,0.6824285714285654,121,1,0.2487562189054726,8.0,0,0,0.8571428571428571,0.0,0.7142857142857143,0.0,21.531,0.572,0.1266169154228855,-6.5,0.0,22.026,0.16393034825870645,402,8.0,0.0,0.0,113,0.2587064676616915
"('chrIX', 231957, 232366)",-,NM_001179419.1,26.443,11.512925464970229,11.512925464970229,0.4079999999999995,0.6798571428571395,0.5804285714285684,0,0.0,0.0,-6.960000000000003,31.235,11.512925464970229,11.512925464970229,0.4391428571428559,0.7389999999999977,0.5707142857142826,121,0,0.2713936430317848,15.0,0,0,0.4285714285714285,0.5714285714285714,0.5714285714285714,-7.0,19.316,0.76,0.1415647921760391,0.0,-7.164102564102568,18.65,0.1315403422982885,409,31.0,0.0,-7.3,72,0.3471882640586797
"('chrXIII', 753742, 754219)",-,,50.383,11.512925464970229,6.214608098422191,0.0625714285714287,0.5614285714285676,0.0811428571428573,0,0.0,0.0,0.0,44.772,11.512925464970229,2.864704011147587,0.2295714285714262,0.5378571428571391,0.1101428571428575,125,1,0.29979035639413,51.0,0,0,0.0,0.5714285714285714,0.0,0.0,17.072,1.473,0.1693920335429769,0.0,-2.344444444444444,15.827,0.15597484276729562,477,42.0,0.0,0.0,108,0.3228511530398323
"('chrIV', 1355236, 1355550)",-,NM_001180755.3,22.633,11.512925464970229,3.729701448634192,0.4852857142857138,0.4968571428571404,0.8245714285714308,0,0.0,-11.099999999999996,-4.025,22.247,11.512925464970229,3.575550768806933,0.4522857142857133,0.4992857142857116,0.8380000000000035,93,1,0.2388535031847133,20.0,0,0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.0,23.688,0.697,0.1952229299363057,-11.452631578947365,-3.8000000000000003,23.374,0.19363057324840766,314,22.0,0.0,0.0,94,0.3057324840764331
"('chrVI', 223440, 223771)",-,,32.93,3.146555163288575,6.907755278982137,0.7411428571428529,0.5775714285714263,0.8344285714285713,0,-7.7,-7.600000000000001,-6.774999999999999,33.985,3.729701448634192,6.907755278982137,0.7257142857142798,0.6039999999999965,0.8237142857142845,87,2,0.3625377643504531,28.0,0,0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.0,20.488,0.672,0.1933534743202417,-7.520000000000001,-6.426666666666665,18.67,0.2015105740181269,331,28.0,-7.7,0.0,84,0.3474320241691843
"('chrVI', 221267, 221414)",-,NM_001180030.3,31.993,11.512925464970229,11.512925464970229,0.4232857142857133,0.1568571428571425,0.1112857142857144,0,-3.2,-4.347368421052629,0.0,31.782,11.512925464970229,6.907755278982137,0.4417142857142836,0.1619999999999998,0.1227142857142861,11,0,0.4081632653061224,32.0,0,0,0.5714285714285714,0.0,0.0,0.0,12.476,0.183,0.238095238095238,-4.558333333333331,0.0,11.211,0.23809523809523808,147,32.0,-3.2,0.0,11,0.4081632653061224
"('chrXVI', 173162, 173571)",+,NM_001184012.1,42.231,11.512925464970229,11.512925464970229,0.1124285714285719,0.7458571428571423,0.2302857142857128,0,0.0,0.0,0.0,43.077,11.512925464970229,11.512925464970229,0.0757142857142857,0.7235714285714273,0.1665714285714269,58,3,0.3618581907090464,50.0,0,0,0.0,0.8571428571428571,0.1428571428571428,0.0,28.618,2.294,0.1929095354523227,0.0,0.0,26.626,0.1992665036674817,409,45.0,0.0,0.0,57,0.3643031784841076
"('chrXVI', 173665, 174072)",+,NM_001184012.1,40.267,11.512925464970229,2.8302178350764176,0.194571428571428,0.4178571428571413,0.5715714285714244,0,0.0,0.0,0.0,21.461,11.512925464970229,1.0244328904938582,0.4157142857142856,0.3557142857142844,0.6404285714285685,119,0,0.226044226044226,38.0,0,0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0,25.774,0.337,0.1800982800982801,-8.6,0.0,21.933,0.21031941031941032,407,14.0,0.0,0.0,116,0.3415233415233415
"('chrXIII', 651160, 651623)",+,NM_001182701.1,23.482,1.8388510767619053,0.0120725812342692,0.138714285714285,0.2032857142857124,0.9985714285714286,0,0.0,0.0,0.0,22.713,2.0249533563957662,0.0253178079842898,0.1624285714285704,0.2077142857142838,0.9982857142857144,106,2,0.2894168466522678,32.0,0,-1,0.1428571428571428,0.1428571428571428,1.0,0.0,19.75,0.692,0.1680345572354211,-3.2,0.0,19.052,0.1423326133909287,463,20.0,0.0,0.0,110,0.2742980561555075
"('chrX', 73796, 74204)",+,NM_001181624.1,32.407,6.907755278982137,11.512925464970229,0.0147142857142857,0.0882857142857144,0.5849999999999982,0,0.0,0.0,0.0,31.789,6.907755278982137,11.512925464970229,0.0732857142857142,0.1818571428571428,0.5091428571428547,119,1,0.2083333333333333,33.0,0,0,0.0,0.0,0.5714285714285714,0.0,21.141,0.869,0.1806372549019607,0.0,0.0,20.276,0.16004901960784312,408,33.0,0.0,0.0,125,0.2549019607843137
"('chrVIII', 104405, 104803)",+,NM_001179081.1,18.477,11.512925464970229,2.1892564076870427,0.2672857142857139,0.3510000000000023,0.7098571428571334,0,0.0,-12.7,-3.2935483870967786,17.271,11.512925464970229,1.9379419794061368,0.2202857142857131,0.3712857142857161,0.7127142857142758,97,0,0.3040201005025125,15.0,0,0,0.1428571428571428,0.1428571428571428,0.7142857142857143,-3.3,27.874,0.956,0.2298994974874371,0.0,-3.2632653061224532,23.628,0.2198492462311558,398,15.0,0.0,-3.3,94,0.2562814070351759
"('chrXIII', 123742, 124157)",-,NM_001182432.1,10.22,11.512925464970229,11.512925464970229,0.9984285714285716,0.0005714285714285,0.5892857142857137,0,0.0,0.0,0.0,10.296,11.512925464970229,11.512925464970229,0.9960000000000002,0.0,0.5412857142857161,121,2,0.2650602409638554,9.0,0,0,1.0,0.0,0.5714285714285714,0.0,26.334,1.181,0.2012048192771084,0.0,0.0,23.269,0.2016867469879518,415,9.0,0.0,0.0,121,0.3614457831325301
"('chrXII', 856574, 857057)",+,NM_001182256.1,24.853,6.907755278982137,3.146555163288575,0.2362857142857147,0.3178571428571427,0.6347142857142843,0,0.0,-6.4,0.0,24.333,11.512925464970229,1.8971199848858813,0.2860000000000007,0.3802857142857143,0.63485714285714,128,0,0.3084886128364389,12.0,0,0,0.5714285714285714,0.0,0.8571428571428571,0.0,23.179,1.209,0.1817805383022774,-9.125,0.0,21.396,0.16438923395445132,483,36.0,0.0,0.0,136,0.3395445134575569
"('chrXV', 678379, 678790)",-,NM_001183601.3,24.196,11.512925464970229,11.512925464970229,0.9554285714285728,0.0165714285714285,0.6249999999999951,0,0.0,0.0,0.0,24.408,11.512925464970229,11.512925464970229,0.9311428571428596,0.0227142857142857,0.8204285714285745,110,1,0.291970802919708,23.0,0,0,1.0,0.0,0.5714285714285714,0.0,20.444,0.908,0.1362530413625304,0.0,0.0,18.942,0.13479318734793186,411,23.0,0.0,0.0,116,0.2652068126520681
"('chrXVI', 911276, 911352)",+,NM_001184284.1,9.151,0.0232686269393543,5.809142990314028,0.6752857142857076,0.0114285714285714,0.4532857142857165,0,0.0,0.0,0.0,9.523,0.0544561857960588,3.611918412977808,0.6272857142857101,0.0301428571428571,0.443714285714287,22,0,0.5263157894736842,9.0,-1,0,0.7142857142857143,0.0,0.4285714285714285,0.0,20.224,0.002,0.3013157894736842,0.0,0.0,17.039,0.30000000000000004,76,9.0,0.0,0.0,22,0.5263157894736842
"('chrX', 608306, 608581)",+,NM_001181752.3,21.115,11.512925464970229,0.5025268209512956,0.4677142857142854,0.5367142857142869,0.7268571428571354,0,0.0,0.0,-4.0,20.056,6.907755278982137,0.3739664410487934,0.3927142857142861,0.4678571428571452,0.726285714285706,97,2,0.3709090909090909,30.0,0,0,0.4285714285714285,0.4285714285714285,0.7142857142857143,0.0,29.267,1.238,0.2559999999999999,0.0,-4.0,26.249,0.2363636363636364,275,22.0,0.0,-4.0,55,0.4509090909090909
